f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,a_x,a_y,a_z,a_sp,v_x,v_y,v_z,v_sp,pos_x,pos_y,pos_z,pos_sp
-35.046257,-58.09877,44.018856,133.81662,0.67323446,2.5662034,1.9488263,-0.986883,-16.141804,3731648.0,2.183118,2.09598,0.42188975,12001.944,-14.750805,311.06448,380.39932,1017042.5
88.79719,-126.32337,64.52812,165.37407,0.8351023,4.397451,2.196857,-0.872109,0.56586725,55737.184,4.0349293,-2.1718724,1.5218698,93747.586,7.140602,326.5845,379.8891,608758.6
-15.570024,2.556518,12.919284,38.695568,0.21441676,0.7722709,0.99777985,0.74872196,-7.123776,5914446.5,1.828662,2.2156563,0.99728143,-12937.921,-12.4833975,295.9517,381.83548,994340.1
-34.859116,-115.54154,75.51986,151.84354,0.82877135,4.6495495,-0.14875638,-0.3306513,0.24702497,1622588.0,1.8014796,-1.0150247,-0.99901956,-35321.098,5.3272595,320.23486,381.41925,608885.1
8.999419,4.803571,-2.1432617,-5.052674,-0.046108402,-0.23913881,-1.1258084,1.4145973,-20.639803,1969518.2,-0.45628458,4.2711987,-0.53134364,68585.32,-24.53705,295.54037,378.45657,443597.38
-56.655834,46.978153,74.80406,188.02628,1.0186204,4.964606,-2.822713,-0.67784804,-17.342455,2151165.8,-0.666509,0.7081459,0.69892406,96467.61,7.9293566,292.60367,380.1193,1126211.5
25.56637,-83.78675,50.1309,132.40167,0.7611087,2.8500595,-2.8171823,0.5447252,0.29280943,501714.3,4.841893,-0.070643745,-1.5522131,-19503.723,2.2081022,321.21863,379.63113,1025242.5
-219.89236,67.53029,78.56876,203.29337,1.0158925,4.0967803,0.32769668,-2.1879294,-4.9771695,3017904.5,-1.8883588,3.7714558,-0.21736297,65335.816,-20.83881,294.10223,378.81326,437982.8
20.953268,-181.69255,79.80976,177.3247,0.90978235,4.9145856,-4.125126,-2.4798,-4.5678806,427724.34,4.2457705,-0.9581146,-2.263463,37064.945,0.43519387,325.6031,379.51675,905457.5
-38.37685,50.860725,23.198818,52.183052,0.25912425,0.70531726,-1.9145656,0.6283748,5.698091,5744358.5,-3.2090771,1.7000142,-0.30247524,55586.027,-8.016855,270.02267,381.34283,235194.25
-29.864325,85.49767,26.184338,64.59304,0.36333817,1.074071,2.0120165,2.1931224,-0.065020114,1727265.8,-5.5955076,0.9842659,-1.785588,3945.9126,-12.986694,290.44727,378.62595,906248.5
10.797143,-0.14081632,1.7705911,22.23005,0.13788286,0.1899238,-0.18194966,-0.25538182,-13.016707,3481246.0,-0.4632048,1.0716841,-0.83874315,-132850.27,-11.105269,306.80804,379.88828,966550.2
-18.62358,1.370334,-3.7271202,-6.412804,-0.018412804,-0.09617231,-1.7051084,-0.502067,-6.585085,1929142.6,-2.2926357,-1.0722423,-0.6732453,-17361.016,10.496464,293.40662,380.17267,1684225.1
-98.04896,-65.602325,83.08343,201.66876,1.020132,5.388016,0.57202834,-1.1791934,4.828195,-1812825.9,1.7326647,0.91029435,0.80175555,42367.215,-5.246055,320.73596,379.2302,659263.3
24.361353,107.46965,64.92655,161.36093,0.8096562,3.7895765,-3.4641366,-1.393161,-12.5543,-2387787.5,-2.612348,-1.15752,-0.41978207,-21132.861,10.864939,283.3866,381.0413,690544.4
-99.605606,22.63967,34.454952,88.65243,0.4837396,1.2429801,-6.8818855,0.41784322,-15.802191,684251.75,-0.90133387,3.6223826,-1.6115494,-142506.23,-12.895649,303.76788,381.42584,528259.6
-45.80653,35.10786,12.9222975,28.29789,0.18283156,0.7794055,0.31980684,1.6170763,-13.210128,4291649.5,-0.6640243,5.533017,1.0073127,-54964.19,-20.55837,293.1588,380.69806,98392.81
-77.049,81.33593,52.21204,143.42535,0.7986987,2.721399,-3.9267926,-3.681914,-18.007349,1141861.1,-0.38512763,1.8444846,-0.6378018,61721.492,-6.268074,286.42856,380.4418,631070.1
13.935771,-4.0615497,4.1651416,16.954071,0.13508672,0.40750495,-5.2726536,-0.6308361,-15.969341,3165545.5,-0.02239693,-2.1938941,-1.071374,-8157.7236,4.6666336,286.76126,380.68283,1861718.0
-68.77138,-23.379513,43.50434,101.82693,0.6318726,2.5290956,1.8492929,0.41717863,-4.9925284,1220829.5,0.55353916,3.2773855,2.758296,-26277.406,-20.420084,286.78445,378.971,968973.44
-21.004808,-1.1730953,15.709258,31.89864,0.23432122,0.40711978,-1.2031165,1.9316176,-5.025407,594405.4,-1.6285808,3.5569334,0.6052486,8747.746,-6.6487603,295.06195,383.60086,728374.8
15.218415,11.873128,-21.658321,-75.2752,-0.3228453,-1.0329399,-3.700698,0.51645267,-4.546228,-1418864.8,-5.462091,0.10987443,-0.19330157,-2419.3555,-1.978762,314.1813,378.5402,1455644.9
28.112211,-98.48518,72.028305,166.04333,0.84466696,3.8923583,-0.7255564,-0.25312153,-4.6340194,1203048.9,4.1662345,0.32164308,-1.4789592,3324.609,12.813535,334.56326,380.44727,163580.38
-18.251629,20.137403,-1.1960112,-4.847634,0.022971356,-0.06600497,-1.6295859,0.7693999,-25.422678,1356018.4,-1.781244,0.539632,-2.2359805,-53649.2,-0.41169176,299.7223,380.4665,1077436.8
-1.1010365,-50.75458,11.904609,49.978813,0.31940642,0.92779493,-1.8309612,-1.4537044,-5.4884257,1046266.75,0.15900308,3.5108094,0.67416143,-90622.766,-22.998562,321.3756,378.8423,1721406.5
-27.193623,6.125732,7.677423,17.44416,0.10711341,0.11392214,-2.275733,-1.0217636,-13.66166,2094365.9,-0.95672196,2.5187109,-0.95584875,-53959.273,-16.905884,286.66962,382.405,276992.88
23.885832,27.181501,-17.40586,-54.83407,-0.1883857,-0.577584,-0.049351692,0.17089993,-20.768476,4582242.0,2.2962477,1.8672463,0.3591893,51915.97,-4.23372,266.47266,382.54648,589736.4
36.723133,30.321005,2.003114,13.0977545,0.10666119,-0.23885652,-2.0937023,-0.61108077,-10.018229,-982782.3,-0.578527,-2.7291121,0.5713549,-26411.654,6.1594253,315.12656,378.91696,1482283.8
-18.536783,-63.393093,65.64101,163.11713,0.90219915,4.0335665,1.9907501,-0.9498967,-0.8656553,1636701.2,1.8047075,-0.8934194,-0.5691622,113752.73,-6.911582,311.73727,378.7929,875269.3
45.63719,-43.99725,22.736034,54.663864,0.39333835,1.4935542,1.5771767,0.019318992,4.5158715,2778895.8,2.4734414,1.3017359,0.2894624,-23261.35,-10.960677,332.33255,380.08554,969269.9
15.87658,3.0542045,-9.139043,-21.017403,-0.085428156,-0.33521792,-3.312852,0.35545334,-19.15427,3307847.8,0.6821774,2.2527761,0.09295845,36441.223,-0.32513323,292.65985,382.29504,134491.62
-170.05794,-33.686253,80.142006,197.8456,1.0530565,4.5506687,-2.639195,-2.3506184,-10.446506,3945904.8,0.9729318,3.0618956,-0.19311509,-8268.533,-4.7382655,311.7261,379.92535,965505.9
-94.50814,61.183884,68.28276,169.17725,0.9293522,3.3333166,0.33197874,0.9611212,-13.455809,1829027.2,-3.6961339,1.5296284,-0.09219163,26915.332,-13.779203,292.82373,379.14105,1242134.1
37.005337,155.6647,52.89032,146.15715,0.75100374,3.0441067,-5.3827534,-2.860967,-10.612246,1164017.4,-6.4402976,-2.0309007,0.054461982,33812.434,14.577732,283.5779,381.323,799567.44
144.58438,-16.179205,33.656513,106.67085,0.544203,1.9855736,-1.7192444,-4.72329,3.4082139,2367674.8,3.8051713,-6.3328967,-0.006286832,74703.47,37.1844,339.18884,377.04398,1709220.6
113.54224,-2.4472394,22.92256,91.96252,0.46258497,1.4788225,-2.2697403,-1.2804313,-18.22528,997694.1,3.947813,-3.507099,0.2792178,-24743.158,13.549823,322.12772,379.0872,1823079.5
-213.74413,72.448975,69.3727,185.89578,0.9724626,3.397831,0.9421629,1.8730319,-1.3489503,98187.39,-1.0895808,4.319724,1.2158059,66161.86,-31.6394,302.5015,378.00162,136134.06
64.62849,-18.394476,26.804619,69.69679,0.40167028,1.9291655,-1.3371964,0.1834192,-5.8213334,4667734.5,2.4285645,-1.7815659,0.4421499,26579.438,11.702846,312.71118,380.74646,1548097.5
-4.152028,18.061861,0.70269334,-6.5543294,0.13771486,0.14358667,-4.7014294,4.3470583,4.36173,3183769.5,-2.0881748,-1.4105668,0.18734983,-34145.58,10.238587,295.53098,382.31107,758645.1
153.03845,-100.35501,72.04365,191.37662,0.9962592,5.6417384,-2.617786,-1.3060482,6.49001,-5377.7637,2.4730754,-4.1391377,-0.6466036,93634.516,23.1596,314.95764,378.89243,913990.25
46.310013,3.680612,21.371973,63.03169,0.3616263,0.9298936,-3.9330916,-0.8710507,-14.621672,169631.31,1.2182148,-0.84070516,-0.37191552,670.9067,-9.847978,318.54367,380.23807,1186222.8
22.887985,48.324936,-33.389057,-85.11553,-0.39038935,-1.3013053,-2.976808,-1.2491176,-13.267406,2657146.8,-1.4533274,-0.32610315,-1.0565509,-107206.445,-10.495295,311.0483,379.2234,1933663.5
41.19802,39.466457,57.63799,153.31822,0.7531521,3.4870746,-0.98467594,-0.16562481,-14.898041,-2538862.8,0.7515087,-0.58771235,0.637632,44014.215,3.273862,285.3559,382.68912,844051.06
-28.568508,8.823033,2.6468632,7.0995326,0.080004476,-0.05077646,-2.7268012,-1.8162796,-19.415016,1219722.1,-4.9914618,-0.6530845,0.70349365,-70748.56,2.8487146,303.68777,377.9441,2510360.8
-152.13643,-76.0222,63.4108,175.52472,0.8816586,4.458556,-1.7070152,1.0671508,-6.396509,3858217.0,0.98188055,1.9926512,0.8754393,62482.254,-10.311959,303.69833,380.58755,954107.44
17.872631,-70.233475,19.327799,54.440006,0.3053609,1.5408678,3.1717098,-1.1773393,-9.640573,4454325.5,1.2898754,2.3622675,0.22912773,-13914.481,-12.722487,318.21066,379.38202,1344959.8
25.234507,-142.81392,86.75142,194.33208,0.9906213,5.6502557,-5.6726384,-0.87852734,-32.539543,4113614.5,2.5926797,-1.491776,-1.7425299,140273.66,10.05281,308.64468,380.42053,1523222.4
62.14377,36.23469,78.1896,196.12212,0.96864974,5.3052616,-1.3476833,0.88044506,-7.661898,-4806416.0,-1.69328,-2.3639448,-0.019783886,45304.305,15.128328,295.2632,379.7156,999807.4
12.673057,2.6728435,-6.535382,-8.757012,-0.038226165,-0.5151825,2.6541288,-0.949407,-13.981998,390016.88,-1.6011442,0.2944,-1.5692552,-71624.805,-8.487597,302.682,379.75156,1338501.6
106.25459,-96.26826,42.969303,132.17656,0.6957707,3.065713,0.8012259,-0.27941546,-6.7141786,2777538.2,6.137814,-1.6959003,1.3449091,28424.438,7.9395266,308.23492,380.62485,1698850.4
27.009832,15.130351,1.3781847,13.598037,0.12564069,0.21249416,-2.2552485,1.6048698,-8.883331,4126110.8,-1.7639728,-1.8763478,0.6220524,-80647.52,5.3807373,322.71198,378.7527,1469417.6
-45.19604,-20.077814,28.330341,85.65686,0.4639021,1.8741722,-1.1488823,0.2943334,-29.547112,6402626.0,-0.45796484,1.3292838,2.0845032,21895.877,-13.174088,326.73013,377.4834,1329153.5
-14.300888,13.36328,13.583598,29.973358,0.24017884,0.43672636,-1.0175549,0.6026808,-24.60737,1724818.8,-4.5307055,-0.140618,-0.32519484,14086.19,0.8344926,303.00607,379.34647,1480115.9
94.91117,13.975162,38.562614,122.28101,0.65100557,2.638713,-1.2425652,0.7660187,-13.434172,-561568.5,2.2265024,-5.028137,-0.40757656,36861.54,28.85011,308.45346,380.02753,1229355.2
-17.817673,-148.26622,65.71526,165.32878,0.87325907,3.831125,-0.58136,3.6296904,-12.314736,2544567.0,3.0527184,-1.1399195,-0.4965444,16850.008,8.223533,325.4046,379.19806,980700.3
-10.304303,-32.390575,19.351688,63.83501,0.357714,1.3335038,-0.9750216,1.2216604,-25.547844,3092694.2,1.4290214,2.9084153,1.3733168,-56548.484,-18.854738,313.99854,380.35776,1254370.8
-75.01911,-30.359304,31.984222,76.483795,0.45620945,1.3703628,0.17886585,-0.88065207,-10.495932,1808819.6,-1.5781319,1.2008865,0.41631785,-4385.3105,2.2619534,307.01953,382.08292,1375533.5
67.2885,44.35482,68.635506,174.25587,0.85942245,4.608054,-1.7456714,3.6247952,-5.64537,1449617.6,-2.4225733,-2.6397512,0.7905594,-44141.867,22.808624,291.39728,380.07117,904995.56
44.044388,-25.629112,13.583692,32.706276,0.20771235,0.65286636,-1.9042984,-1.7318128,30.891628,1586033.1,0.51275736,-1.6708097,0.8110723,85065.914,19.655806,304.50287,381.0127,1452298.5
-29.786629,80.290504,42.051025,106.99958,0.55670667,1.9766716,-4.416266,-0.8155903,-31.184034,188589.36,-1.7547057,1.0873284,-0.13858017,28732.572,-3.1893249,279.79208,381.74182,335628.38
-64.988014,-21.444496,26.226833,87.836044,0.43962213,1.2748803,0.6710784,3.061539,-11.518052,-1079849.9,-0.5908572,1.2001852,-0.85271406,-8120.3994,-10.117877,308.2904,378.4014,1208048.5
-3.744615,33.853382,-15.857636,-44.249535,-0.13462004,-0.5368161,-2.3681638,0.17112714,-11.727516,-1661587.0,-1.4782648,-2.5208943,-2.0779681,-53649.242,15.650753,283.23157,383.81848,453284.75
-43.593887,15.180446,37.937508,106.32797,0.56671166,1.7639936,-2.86248,-1.8135949,0.25922176,-1680809.8,-2.7826178,-1.3052204,-0.5894821,91430.65,-3.146595,301.72177,381.36984,1241824.0
-1.6965337,25.772036,1.8986696,4.0665812,0.044666283,-0.22339198,0.995378,-1.8426107,-13.746213,-1276301.9,-2.940092,1.9312569,-0.15806963,3248.9937,-21.139027,309.41125,378.34894,718379.06
-34.59689,-171.42435,69.0773,172.87408,0.9129684,4.2007036,-3.2935228,-2.1147294,-9.554115,1663823.8,4.0015454,0.6248892,-0.411284,50262.63,2.2527945,314.98337,379.74103,1589160.6
-32.280277,116.34582,24.764103,47.31859,0.30748245,0.9278394,-0.2610281,-0.326723,-2.3458295,1120562.2,-1.5787575,2.655959,-0.119909495,-108726.72,-12.984557,252.51428,381.10464,2900.6848
-22.748142,55.048103,18.21917,61.45706,0.32326636,0.8037021,-1.0734875,-0.30700877,-11.074306,2696432.0,0.5762622,3.6068146,-0.37244365,53967.734,-25.486124,285.9687,379.5818,118273.75
-9.190497,5.3443255,2.5233414,5.007934,0.0727058,0.21202889,-3.6038866,0.5174287,-12.492684,1253819.5,-0.66155887,1.1495513,-0.19098562,57080.523,-2.6533065,293.373,381.49286,270810.88
-29.311165,-3.4682584,0.54881227,4.69535,0.13328356,-0.016744353,-1.8449568,3.7339687,1.8267871,249039.02,-4.3212523,-0.034481894,-1.0731237,-90807.875,9.227387,309.0213,379.9622,2000836.0
13.819554,-48.7771,47.307873,122.67894,0.6380394,2.6293857,-2.7643168,-3.5225782,-27.33667,1342079.6,2.1326518,-1.2409561,-1.2426202,85296.78,4.9427857,313.72675,379.9905,1053617.2
9.735742,173.82732,28.58615,102.817474,0.5161806,1.4985704,-0.7360703,-0.45531705,-16.670425,-689978.75,-5.550638,-2.5943372,-1.6830807,-70338.56,29.727596,271.3766,382.5001,545768.6
-4.02451,8.046424,0.13409363,-0.9988256,0.016164267,0.27122405,-0.2049079,-1.8989184,-6.448481,599156.44,-2.2844262,-1.423176,0.30939543,-44097.816,4.579987,301.64127,379.61908,1795515.6
-13.223831,40.47435,-13.741181,-38.381462,-0.18114325,-0.8812847,-2.322572,-0.89204746,-21.05686,-2218097.5,-3.6442869,-2.8170779,-2.4849916,46438.27,28.526545,268.12262,381.82224,973622.3
-23.100302,-51.663567,25.98751,69.74405,0.38525382,1.5801523,1.5065955,-3.7567902,-9.291585,-1177348.4,0.6663748,3.3400009,0.60727566,-44229.336,-11.823893,310.90268,380.55243,971857.06
-8.818195,10.654958,30.559572,90.71824,0.49070758,1.844347,-2.3485205,-2.8249595,-5.240038,388850.72,1.7895943,0.21744561,0.59450287,37982.207,-12.415217,289.68707,379.92816,1457761.9
165.45387,132.71451,90.36982,229.5654,1.1513313,6.9710846,-3.2038512,2.2057726,2.2624934,-1660341.5,-4.527124,-4.2409587,0.04625174,-41785.008,20.460045,292.40234,377.9882,653326.56
-157.10321,-23.074791,52.667614,141.94064,0.8128241,2.528311,0.29213455,-1.1762868,-11.939119,764514.3,0.7020463,4.565978,0.26602325,-28698.207,-6.8952274,303.94452,381.1062,591498.6
-6.6297107,6.902408,-3.9197853,-3.4984136,0.025957907,-0.10739539,-0.9401812,2.0355844,-0.5082822,-29884.436,-1.7682195,-0.73980314,0.11335772,-72175.69,5.523258,295.85962,378.62222,1496275.8
-12.590594,36.273956,17.11004,45.54832,0.24786365,1.109995,-0.9734279,-4.213162,-2.5289478,2178958.5,-2.7156286,-2.2627552,0.87903714,-36152.383,10.004135,286.44894,381.14264,1161234.5
13.207778,-119.569084,54.87744,161.45964,0.8377804,2.9467666,-0.2970496,-0.40558222,-4.5792747,-89215.42,4.7446475,1.7622676,1.4228604,32892.97,10.497859,316.53293,381.11838,1107724.8
24.306929,14.570252,4.055679,5.6020503,0.0609866,0.23375145,-3.0703423,-2.7222393,-10.957657,-815756.9,0.6753621,-0.3921002,-1.2021247,98895.7,-2.7910323,308.65054,380.54706,1097644.8
6.404316,14.342021,-8.4894,-9.182549,0.015107983,-0.32031104,-4.199977,-1.0288827,-12.503664,6126304.0,1.4928006,1.500949,1.0077188,-64789.89,2.003726,300.57495,380.83817,1510329.9
-31.736692,-123.59572,74.86481,172.23839,0.8922084,4.645575,-1.4436976,-1.7025546,-1.4099936,2689797.8,3.6610513,0.25366867,-0.2753077,82326.12,-7.593075,318.48996,379.43225,710019.7
-10.784028,22.71839,5.2970805,39.961613,0.14281574,0.58309114,-3.1516337,0.20092931,2.0033832,1617243.2,-0.95401317,-4.9781785,-2.0764177,-44491.555,23.295885,287.36072,378.257,2228112.0
30.62375,15.034404,31.465137,78.82386,0.4697472,1.5974147,-3.4907873,-1.845321,-15.213196,-2293518.5,-0.11636738,-5.026617,0.95230925,28321.102,21.558872,291.42368,380.8469,1784181.1
-28.259212,11.742473,6.573936,6.1089015,0.092219494,0.27293614,1.4295468,0.5303249,-6.5498786,2346420.0,-2.1318533,2.8506014,-1.3834364,-97145.63,-19.199203,282.89188,380.7539,805924.8
-153.22548,96.81305,67.957436,173.24179,0.8771811,3.4288974,0.7188036,-2.0814183,-16.994204,-1835150.0,-2.1118946,2.8945293,-0.24870685,-1101.4434,-21.039415,288.53513,378.7565,121489.44
57.7359,54.283882,30.123014,96.73307,0.49033558,2.0475118,0.6385804,4.74529,-6.4519005,1586618.9,-3.2433271,-4.5011187,-2.606153,34887.832,17.339802,277.53485,382.3585,725487.7
1.0550013,-198.60081,70.91719,184.39032,0.9895595,4.804463,-5.251331,-4.1272173,-21.677069,947263.6,5.469192,-0.82727987,-0.77806103,-2974.331,-2.2164116,329.40942,380.05536,1292194.2
12.823112,30.049322,6.1176257,9.477202,0.09686538,0.11575594,-2.1529055,0.045181513,-12.300024,4413363.5,-0.21523865,1.3123559,-0.15604168,31664.88,-11.385458,285.47568,380.0708,1257069.5
50.727062,3.4838881,18.414618,53.241543,0.26584587,0.97933096,-2.3915126,-4.5285807,-2.7326996,-1292652.5,-1.0954186,-3.611981,0.13393658,19032.816,2.90661,319.87732,378.6347,1292979.8
-32.989353,-12.811312,60.940773,159.67686,0.8582154,3.728544,0.4117168,0.26071122,16.72926,1037876.3,0.92680043,0.2306894,-0.31035957,23749.643,-4.6761804,297.0989,378.3505,1171862.9
0.6832122,25.060705,-11.846047,-41.089333,-0.14529249,-0.4482629,-1.3812275,-0.6975802,-8.979932,2535775.5,-1.1790383,0.9855379,-1.0074035,-42934.324,-4.2563233,308.72168,378.64093,1830814.2
7.0835505,20.401613,4.2769485,17.198303,0.080820315,-0.028035738,-3.3408995,-1.0200679,-21.752874,706072.2,0.96223044,-2.759153,0.32823822,67960.61,31.350843,308.85156,379.0746,1755522.4
-161.39095,47.48694,72.651024,186.12184,0.9867988,4.2015967,-1.994965,-0.91818994,-10.977508,-1325478.2,-1.2266736,2.5230515,0.27663693,40743.355,-15.481508,301.89996,379.44717,550691.6
-24.521643,-2.4566007,7.186668,16.562096,0.15044558,0.37013224,-1.5784336,0.4848694,-4.4662786,4121446.2,-0.46116477,1.5644754,0.4241486,-81220.555,-13.594788,275.27435,379.00394,1163029.8
48.19737,-66.42334,47.133686,119.97111,0.6471548,2.665689,-3.759127,-2.3758502,2.0234048,2493241.5,1.7076098,-1.8744353,-0.63331586,5678.775,10.883187,314.09262,382.20584,748514.8
-1.6765842,18.023325,18.351803,43.285828,0.22607175,0.83054364,0.35594025,-3.275127,-20.993633,1160627.4,-1.1318254,2.58015,0.47998127,-64165.35,-11.62318,286.8885,380.28445,737521.6
70.97095,-55.900112,46.14339,128.47455,0.63881636,2.9696774,0.60380113,1.0260448,-6.9114256,-420786.0,1.6029367,-1.7545636,0.4395174,39932.27,1.5193316,317.3899,379.6858,1204821.4
143.33556,78.982735,70.469215,191.86848,0.96770155,4.727884,-4.2184153,-0.9929376,-17.416843,-897021.1,-3.0657043,-4.654003,-0.40253067,31733.324,25.946024,297.66168,381.08136,1237333.9
-151.39445,-188.85817,77.81474,195.87093,0.9691856,4.4590297,-2.6322348,-1.4921607,-7.1617627,784315.4,3.5542152,2.6834872,-0.18069713,-33401.023,-12.22927,322.83173,380.38116,939461.1
-201.19449,63.54915,62.15324,186.98726,0.992393,3.1641655,-3.235089,1.2024184,-3.4564283,528159.1,-1.3555217,3.172664,0.40122834,-45475.504,-16.423708,284.8515,378.7758,1165942.9
-71.00469,77.36492,61.3504,155.34343,0.87298733,3.2176557,-1.6292948,-0.32675338,-13.1649275,1355720.9,-1.9517456,0.29431334,-0.52330697,57414.13,-3.4665682,278.87057,379.82904,1021075.8
-124.8022,-120.15996,63.308155,172.0522,0.88347286,3.6653762,-3.2420962,-1.6488025,5.433116,2887265.2,2.4978416,2.6983318,-1.2871643,-85366.54,-7.524145,309.25055,379.16486,1537377.6
9.631179,6.6371264,-2.765622,-6.241059,0.028670037,-0.10554121,-1.146745,0.37299415,-3.1584005,1820229.4,-0.19609304,1.1571813,-0.20968936,-85740.26,-10.131471,307.99658,380.37524,972665.5
94.393906,-76.53815,65.79484,160.95227,0.8320164,4.590372,-0.6642092,-1.8667318,-7.2555685,2169764.0,2.166078,-2.9245758,0.37447414,-18358.072,19.171692,328.78012,379.95203,217780.56
-17.852327,-11.829777,23.686567,60.869987,0.29117477,0.9148928,1.2949886,-0.9938452,-18.347399,-54987.434,-1.0794733,1.5155405,-0.84655756,58005.34,-4.112302,313.5267,379.739,1069066.9
34.032806,-31.989365,33.75525,99.83525,0.5510449,1.882748,-1.9927276,1.1940346,-20.627432,-663531.25,2.679738,0.4562409,1.348314,47234.434,1.0408753,334.34076,379.50952,810466.94
57.325974,42.286858,27.69986,80.98094,0.41205865,1.9393467,-3.9247303,-3.9485488,-1.4344581,625749.56,-0.09430323,-5.012967,0.77799755,2848.421,29.99526,288.3892,381.6526,1449848.9
61.276115,-124.111176,50.555183,150.90039,0.79348505,3.2484672,0.68261045,-4.7047873,0.9501849,-590866.06,3.4959447,-0.09034043,0.4806415,26662.074,-13.2170515,340.30954,380.54407,677244.4
-157.22572,-63.527603,69.06703,163.40977,0.87092763,4.1383367,-3.0234387,0.16155282,-17.150913,-889628.9,1.2155237,2.5157824,0.9631337,-18009.262,-12.545806,300.85944,378.76404,987453.3
61.496742,-55.181137,40.38773,95.06795,0.61483634,2.2589974,-4.4095154,-4.554693,-8.990342,-839585.8,1.9828422,-1.4452312,1.2030966,63733.84,10.843821,333.43546,381.60724,1281947.9
